"LokalID"	"Predator"	"Lokal"	"Individ"	"n_shoots"	"h_shoot"	"n_fl"	"phen_index"	"most_adv"	"n_eggs"	"n_pred_all"	"n_aborted_all"	"perc_undeveloped"	"n_intact_fruits"	"n_seeds"	"attack"	"date"	"date_julian"	"year"	"apply_to_phen_1ago"	"phen_corr"
"412"	"Göt009b"	1	"Högsjön s strandäng"	12	2	20,9	4	3,25	4	0	4	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"413"	"Göt009b"	1	"Högsjön s strandäng"	13	4	16	2	3,5	4	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"414"	"Göt009b"	1	"Högsjön s strandäng"	14	1	14	2	3	4	0	0	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"415"	"Göt009b"	1	"Högsjön s strandäng"	15	2	16,6	1	2	2	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"416"	"Göt009b"	1	"Högsjön s strandäng"	16	2	13	2	2,5	3	2	0	1	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"417"	"Göt009b"	1	"Högsjön s strandäng"	17	2	12,7	2	2	3	2	1	1	0	0	0	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"418"	"Göt009b"	1	"Högsjön s strandäng"	18	1	20,7	3	2,333333333	3	0	0	0	NA	3	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"419"	"Göt009b"	1	"Högsjön s strandäng"	19	1	13,1	3	2,333333333	4	0	0	2	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"420"	"Göt009b"	1	"Högsjön s strandäng"	20	11	20,5	6	2,333333333	4	1	2	4	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"421"	"Göt009b"	1	"Högsjön s strandäng"	21	2	12	1	2	2	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"422"	"Göt009b"	1	"Högsjön s strandäng"	22	3	19	5	2,8	4	2	0	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"423"	"Göt009b"	1	"Högsjön s strandäng"	23	2	17,3	2	3	4	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"424"	"Göt009b"	1	"Högsjön s strandäng"	24	1	8,7	1	2	2	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"425"	"Göt009b"	1	"Högsjön s strandäng"	25	2	15,2	2	3	4	0	0	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"426"	"Göt009b"	1	"Högsjön s strandäng"	26	2	8,1	1	2	2	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"427"	"Göt009b"	1	"Högsjön s strandäng"	27	2	19,1	3	3	4	0	1	0	NA	3	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"428"	"Göt009b"	1	"Högsjön s strandäng"	28	1	18,2	3	3	4	0	1	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"429"	"Göt009b"	1	"Högsjön s strandäng"	29	2	15	1	4	4	2	0	0	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"430"	"Göt009b"	1	"Högsjön s strandäng"	30	2	13,1	2	4	5	2	2	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"431"	"Göt009b"	1	"Högsjön s strandäng"	31	1	9,2	1	3	3	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"432"	"Göt009b"	1	"Högsjön s strandäng"	32	1	16	2	3	4	1	2	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"433"	"Göt009b"	1	"Högsjön s strandäng"	33	2	15,3	3	2,333333333	3	0	2	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"434"	"Göt009b"	1	"Högsjön s strandäng"	34	3	19,6	4	2,5	4	2	0	2	NA	2	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"435"	"Göt009b"	1	"Högsjön s strandäng"	35	1	12,8	1	4	4	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"436"	"Göt009b"	1	"Högsjön s strandäng"	36	3	7	1	1	1	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	2,142857143
"437"	"Göt009b"	1	"Högsjön s strandäng"	37	4	23,3	3	3,333333333	5	4	1	1	0	1	0	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"438"	"Göt009b"	1	"Högsjön s strandäng"	38	2	22	3	3,333333333	4	1	2	0	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"439"	"Göt009b"	1	"Högsjön s strandäng"	39	1	14,2	2	4	5	3	1	0	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"440"	"Göt009b"	1	"Högsjön s strandäng"	40	1	15,2	2	3	4	0	0	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"441"	"Göt009b"	1	"Högsjön s strandäng"	41	1	11	1	3	3	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"442"	"Göt009b"	1	"Högsjön s strandäng"	42	2	15,3	2	2,5	3	0	0	2	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"443"	"Göt009b"	1	"Högsjön s strandäng"	43	4	12,4	1	4	4	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"444"	"Göt009b"	1	"Högsjön s strandäng"	44	1	22,2	5	2,6	5	8	3	2	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"445"	"Göt009b"	1	"Högsjön s strandäng"	45	2	26,3	7	3,714285714	5	8	4	0	NA	3	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"446"	"Göt009b"	1	"Högsjön s strandäng"	46	4	19,3	4	3,5	5	6	3	0	0	1	930	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"447"	"Göt009b"	1	"Högsjön s strandäng"	47	3	15,4	3	3,333333333	4	3	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"448"	"Göt009b"	1	"Högsjön s strandäng"	48	2	18,4	3	3	5	0	2	1	100	0	0	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"449"	"Göt009b"	1	"Högsjön s strandäng"	49	1	13,2	1	3	3	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"450"	"Göt009b"	1	"Högsjön s strandäng"	50	2	14	1	3	3	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"451"	"Göt009b"	1	"Högsjön s strandäng"	51	1	14,6	3	2,666666667	4	1	1	0	0	2	0	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"452"	"Göt009b"	1	"Högsjön s strandäng"	52	3	11,7	1	3	3	0	1	0	20	0	400	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"453"	"Göt009b"	1	"Högsjön s strandäng"	53	2	15	2	1,5	2	0	1	1	0	0	0	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"454"	"Göt009b"	1	"Högsjön s strandäng"	54	3	15,8	2	3,5	4	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"455"	"Göt009b"	1	"Högsjön s strandäng"	55	5	15,5	3	4	5	3	1	1	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"456"	"Göt009b"	1	"Högsjön s strandäng"	56	1	19,5	3	4,333333333	5	0	1	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"457"	"Göt009b"	1	"Högsjön s strandäng"	57	2	22,5	3	2,666666667	4	0	0	1	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"458"	"Göt009b"	1	"Högsjön s strandäng"	58	1	19,2	4	3,25	4	2	4	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"459"	"Göt009b"	1	"Högsjön s strandäng"	59	3	25,4	7	3,428571429	5	0	8	0	20	0	1890	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"460"	"Göt009b"	1	"Högsjön s strandäng"	60	4	15,5	2	4	5	0	1	0	0	1	0	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"461"	"Göt009b"	1	"Högsjön s strandäng"	61	2	20,3	5	3,4	5	0	0	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"462"	"Göt009b"	1	"Högsjön s strandäng"	62	1	11,8	1	2	2	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"463"	"Göt009b"	1	"Högsjön s strandäng"	63	1	27,5	7	3,857142857	5	10	6	0	0	1	0	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"464"	"Göt009b"	1	"Högsjön s strandäng"	64	3	22	7	2,571428571	4	2	4	1	NA	2	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"465"	"Göt009b"	1	"Högsjön s strandäng"	65	2	20,8	4	2,75	4	0	0	0	NA	4	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"466"	"Göt009b"	1	"Högsjön s strandäng"	66	3	27	5	3,6	5	0	2	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"467"	"Göt009b"	1	"Högsjön s strandäng"	67	4	30,8	7	2,571428571	4	2	4	1	NA	2	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"468"	"Göt009b"	1	"Högsjön s strandäng"	68	3	23,2	4	2,75	5	0	3	1	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"469"	"Göt009b"	1	"Högsjön s strandäng"	69	2	14,4	2	3	4	0	2	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"470"	"Göt009b"	1	"Högsjön s strandäng"	70	3	11,5	1	3	3	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"471"	"Göt009b"	1	"Högsjön s strandäng"	71	4	12,2	1	2	2	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"472"	"Göt009b"	1	"Högsjön s strandäng"	72	1	10,3	1	2	2	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"473"	"Göt009b"	1	"Högsjön s strandäng"	73	2	17,6	3	4	5	0	2	1	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"474"	"Göt009b"	1	"Högsjön s strandäng"	74	1	18,7	4	2	3	0	3	1	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"475"	"Göt009b"	1	"Högsjön s strandäng"	75	3	19	4	3	4	1	2	1	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"476"	"Göt009b"	1	"Högsjön s strandäng"	76	1	14,2	2	2,5	3	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"477"	"Göt009b"	1	"Högsjön s strandäng"	77	2	14,1	1	3	3	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"478"	"Göt009b"	1	"Högsjön s strandäng"	78	1	16,4	2	2	3	0	1	1	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"479"	"Göt009b"	1	"Högsjön s strandäng"	79	2	19,1	2	2,5	3	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"480"	"Göt009b"	1	"Högsjön s strandäng"	80	1	6,8	1	4	4	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"481"	"Göt009b"	1	"Högsjön s strandäng"	81	1	17,6	1	2	2	1	1	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	3,142857143
"482"	"Göt009b"	1	"Högsjön s strandäng"	82	1	16	2	4,5	5	3	2	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"483"	"Göt009b"	1	"Högsjön s strandäng"	83	1	20,1	1	3	3	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"484"	"Göt009b"	1	"Högsjön s strandäng"	84	3	28,2	6	2,666666667	4	2	3	0	NA	4	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"485"	"Göt009b"	1	"Högsjön s strandäng"	85	2	25,3	6	2,833333333	4	4	2	1	NA	3	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"486"	"Göt009b"	1	"Högsjön s strandäng"	86	2	20,2	3	3	5	0	3	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"487"	"Göt009b"	1	"Högsjön s strandäng"	87	1	28,8	4	2,75	4	1	2	1	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"488"	"Göt009b"	1	"Högsjön s strandäng"	88	1	17,1	1	4	4	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"489"	"Göt009b"	1	"Högsjön s strandäng"	89	2	9,8	2	2	3	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"490"	"Göt009b"	1	"Högsjön s strandäng"	90	3	19,3	2	4	5	0	2	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"491"	"Göt009b"	1	"Högsjön s strandäng"	91	2	23,2	4	3,25	5	0	3	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"492"	"Göt009b"	1	"Högsjön s strandäng"	92	5	19,5	4	2,5	4	0	0	0	NA	4	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"493"	"Göt009b"	1	"Högsjön s strandäng"	93	3	20,6	4	4,75	5	3	2	0	NA	2	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"494"	"Göt009b"	1	"Högsjön s strandäng"	94	2	22	4	3,5	5	0	2	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"495"	"Göt009b"	1	"Högsjön s strandäng"	95	2	9,7	1	4	4	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"496"	"Göt009b"	1	"Högsjön s strandäng"	96	2	29,4	5	3,4	5	0	1	0	NA	4	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"497"	"Göt009b"	1	"Högsjön s strandäng"	97	1	10,8	1	4	4	1	1	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"498"	"Göt009b"	1	"Högsjön s strandäng"	98	2	16	1	4	4	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"499"	"Göt009b"	1	"Högsjön s strandäng"	99	1	19,7	2	4	5	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"500"	"Göt009b"	1	"Högsjön s strandäng"	100	3	20,7	3	4	5	2	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"501"	"Göt016"	1	"Orremossen, Vättlefjäll"	1	2	17,4	1	2	2	0	0	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"502"	"Göt016"	1	"Orremossen, Vättlefjäll"	2	3	17,7	2	1,5	2	0	0	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"503"	"Göt016"	1	"Orremossen, Vättlefjäll"	3	2	25,2	2	2,5	4	0	0	1	NA	1	0	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"504"	"Göt016"	1	"Orremossen, Vättlefjäll"	4	3	19,8	4	2,25	4	0	4	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"505"	"Göt016"	1	"Orremossen, Vättlefjäll"	5	8	35,5	4	3	5	0	2	1	0	1	0	0	"26/07/2011"	207	2011	0,857142857	5,857142857
"506"	"Göt016"	1	"Orremossen, Vättlefjäll"	6	4	31	1	2	2	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"507"	"Göt016"	1	"Orremossen, Vättlefjäll"	7	5	33,1	6	1,5	2	0	3	2	NA	1	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"508"	"Göt016"	1	"Orremossen, Vättlefjäll"	8	7	23	3	3,666666667	5	0	1	1	0	1	50	0	"26/07/2011"	207	2011	0,857142857	5,857142857
"509"	"Göt016"	1	"Orremossen, Vättlefjäll"	9	2	24,3	2	2,5	3	0	1	3	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"510"	"Göt016"	1	"Orremossen, Vättlefjäll"	10	1	20,2	4	1,75	3	0	1	3	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"511"	"Göt016"	1	"Orremossen, Vättlefjäll"	11	1	12,4	1	1	1	0	0	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"512"	"Göt016"	1	"Orremossen, Vättlefjäll"	12	2	22	2	2,5	3	0	0	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"513"	"Göt016"	1	"Orremossen, Vättlefjäll"	13	5	15,7	1	1	1	0	0	0	NA	1	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"514"	"Göt016"	1	"Orremossen, Vättlefjäll"	14	2	35	3	1,333333333	2	0	1	0	0	2	0	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"515"	"Göt016"	1	"Orremossen, Vättlefjäll"	15	1	25,5	2	1,5	2	0	0	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"516"	"Göt016"	1	"Orremossen, Vättlefjäll"	16	2	18,7	2	1,5	2	0	0	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"517"	"Göt016"	1	"Orremossen, Vättlefjäll"	17	3	20,5	2	2,5	3	0	1	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"518"	"Göt016"	1	"Orremossen, Vättlefjäll"	18	2	26,9	1	2	2	0	0	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"519"	"Göt016"	1	"Orremossen, Vättlefjäll"	19	2	23	1	2	2	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"520"	"Göt016"	1	"Orremossen, Vättlefjäll"	20	3	32,2	3	2	3	0	3	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"521"	"Göt016"	1	"Orremossen, Vättlefjäll"	21	2	27	1	3	3	0	0	0	NA	1	60	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"522"	"Göt016"	1	"Orremossen, Vättlefjäll"	22	2	27,6	1	2	2	0	0	0	NA	1	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"523"	"Göt016"	1	"Orremossen, Vättlefjäll"	23	2	24,2	1	3	3	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"524"	"Göt016"	1	"Orremossen, Vättlefjäll"	24	2	27,5	1	2	2	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"525"	"Göt016"	1	"Orremossen, Vättlefjäll"	25	1	24	1	2	2	0	0	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"526"	"Göt016"	1	"Orremossen, Vättlefjäll"	26	3	37,2	5	2	4	0	1	5	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"527"	"Göt016"	1	"Orremossen, Vättlefjäll"	27	2	30,5	1	2	2	0	0	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"528"	"Göt016"	1	"Orremossen, Vättlefjäll"	28	1	32,1	2	1,5	2	0	1	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"529"	"Göt016"	1	"Orremossen, Vättlefjäll"	29	1	33,3	2	1,5	2	0	1	2	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"530"	"Göt016"	1	"Orremossen, Vättlefjäll"	30	2	21	1	3	3	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"531"	"Göt016"	1	"Orremossen, Vättlefjäll"	31	1	36,6	5	2,2	4	0	3	2	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"532"	"Göt016"	1	"Orremossen, Vättlefjäll"	32	1	29,5	2	2	3	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"533"	"Göt016"	1	"Orremossen, Vättlefjäll"	33	1	23,1	3	1	1	0	0	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"534"	"Göt016"	1	"Orremossen, Vättlefjäll"	34	1	36,5	4	1,25	2	0	2	2	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"535"	"Göt016"	1	"Orremossen, Vättlefjäll"	35	2	25,5	1	1	1	0	0	0	NA	1	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"536"	"Göt016"	1	"Orremossen, Vättlefjäll"	36	3	35,9	2	1,5	2	0	1	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"537"	"Göt016"	1	"Orremossen, Vättlefjäll"	37	1	23,5	1	2	2	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"538"	"Göt016"	1	"Orremossen, Vättlefjäll"	38	1	21	1	1	1	0	0	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"539"	"Göt016"	1	"Orremossen, Vättlefjäll"	39	1	31	1	2	2	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"540"	"Göt016"	1	"Orremossen, Vättlefjäll"	40	2	21,3	3	1	1	0	0	3	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"541"	"Göt016"	1	"Orremossen, Vättlefjäll"	41	3	27,8	1	1	1	0	0	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"542"	"Göt016"	1	"Orremossen, Vättlefjäll"	42	1	35,5	2	1,5	2	0	0	3	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"543"	"Göt016"	1	"Orremossen, Vättlefjäll"	43	2	26,5	1	1	1	0	1	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"544"	"Göt016"	1	"Orremossen, Vättlefjäll"	44	3	34	2	1,5	2	0	0	2	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"545"	"Göt016"	1	"Orremossen, Vättlefjäll"	45	1	37,8	2	1,5	2	0	1	1	0	0	0	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"546"	"Göt016"	1	"Orremossen, Vättlefjäll"	46	1	33,1	3	1,333333333	2	0	1	2	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"547"	"Göt016"	1	"Orremossen, Vättlefjäll"	47	2	30,5	1	1	1	0	0	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"548"	"Göt016"	1	"Orremossen, Vättlefjäll"	48	3	13,5	1	3	3	0	0	0	NA	1	220	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"549"	"Göt016"	1	"Orremossen, Vättlefjäll"	49	3	28,3	4	2,75	4	0	4	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"550"	"Göt016"	1	"Orremossen, Vättlefjäll"	50	2	31,7	5	2,4	4	0	5	0	20	0	1200	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"551"	"Göt016"	1	"Orremossen, Vättlefjäll"	51	3	33,5	4	2,75	5	2	2	2	NA	0	NA	1	"26/07/2011"	207	2011	0,857142857	5,857142857
"552"	"Göt016"	1	"Orremossen, Vättlefjäll"	52	4	26,6	3	3	5	1	1	0	NA	2	NA	1	"26/07/2011"	207	2011	0,857142857	5,857142857
"553"	"Göt016"	1	"Orremossen, Vättlefjäll"	53	2	22,5	4	2,25	4	0	4	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"554"	"Göt016"	1	"Orremossen, Vättlefjäll"	54	3	24,6	6	1,5	3	3	1	2	NA	3	NA	1	"26/07/2011"	207	2011	0,857142857	3,857142857
"555"	"Göt016"	1	"Orremossen, Vättlefjäll"	55	3	25,5	4	1,5	3	0	2	1	NA	1	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"556"	"Göt016"	1	"Orremossen, Vättlefjäll"	56	2	29	7	3,142857143	5	0	0	2	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	5,857142857
"557"	"Göt016"	1	"Orremossen, Vättlefjäll"	57	1	13,4	2	1	1	0	1	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	1,857142857
"558"	"Göt016"	1	"Orremossen, Vättlefjäll"	58	3	23,2	4	2,25	3	3	1	0	NA	0	NA	1	"26/07/2011"	207	2011	0,857142857	3,857142857
"559"	"Göt016"	1	"Orremossen, Vättlefjäll"	59	3	20	5	2,4	4	0	4	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"560"	"Göt016"	1	"Orremossen, Vättlefjäll"	60	2	25,6	2	2	3	0	2	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"561"	"Göt016"	1	"Orremossen, Vättlefjäll"	61	4	29,8	4	2,25	3	2	4	0	NA	0	NA	1	"26/07/2011"	207	2011	0,857142857	3,857142857
"562"	"Göt016"	1	"Orremossen, Vättlefjäll"	62	3	26	3	1,333333333	2	0	1	0	NA	2	NA	0	"26/07/2011"	207	2011	0,857142857	2,857142857
"563"	"Göt016"	1	"Orremossen, Vättlefjäll"	63	3	32,5	2	2	3	0	2	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"564"	"Göt016"	1	"Orremossen, Vättlefjäll"	64	1	29	3	2,666666667	4	0	3	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	4,857142857
"565"	"Göt016"	1	"Orremossen, Vättlefjäll"	65	2	23,5	4	2,25	3	0	4	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"566"	"Göt016"	1	"Orremossen, Vättlefjäll"	66	3	32,8	4	2	3	0	3	0	NA	1	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"567"	"Göt016"	1	"Orremossen, Vättlefjäll"	67	10	26,2	3	1,666666667	3	0	3	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"568"	"Göt016"	1	"Orremossen, Vättlefjäll"	68	1	26,5	2	2,5	3	0	2	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"569"	"Göt016"	1	"Orremossen, Vättlefjäll"	69	2	23,4	2	2,5	3	0	1	0	NA	1	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"570"	"Göt016"	1	"Orremossen, Vättlefjäll"	70	3	26,3	5	3,2	5	2	4	0	NA	0	NA	1	"26/07/2011"	207	2011	0,857142857	5,857142857
"571"	"Göt016"	1	"Orremossen, Vättlefjäll"	71	4	24,7	2	2,5	3	0	2	0	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
"572"	"Göt016"	1	"Orremossen, Vättlefjäll"	72	4	26,5	5	2	4	5	3	2	NA	0	NA	1	"26/07/2011"	207	2011	0,857142857	4,857142857
"573"	"Göt016"	1	"Orremossen, Vättlefjäll"	73	3	23	2	2	3	0	1	1	NA	0	NA	0	"26/07/2011"	207	2011	0,857142857	3,857142857
