LokalID	Predator	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	h_shoot_mean	n_fl_mean	most_adv_mean	n_eggs_mean	n_intact_fruits_mean	attack_mean	h_shoot_sd	n_fl_sd	most_adv_sd	n_eggs_sd	n_intact_fruits_sd	attack_sd	h_shoot_sta	n_fl_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_sta	attack_sta	n_intact_fruits_rel
Göt009b	1	Högsjön s strandäng	56	1	19,5	3	4,333333333	5	0	1	0	NA	2	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,471633444	0,129627151	1,185892686	-0,507485158	0,890251917	-0,69829216	2,040816327
Göt009b	1	Högsjön s strandäng	57	2	22,5	3	2,666666667	4	0	0	1	NA	2	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	1,044931796	0,129627151	0,229527617	-0,507485158	0,890251917	-0,69829216	2,040816327
Göt009b	1	Högsjön s strandäng	58	1	19,2	4	3,25	4	2	4	0	NA	0	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,414303609	0,718841472	0,229527617	0,595743446	-0,855340078	1,417744688	0
Göt009b	1	Högsjön s strandäng	59	3	25,4	7	3,428571429	5	0	8	0	20	0	1890	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	1,599120204	2,486484437	1,185892686	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	60	4	15,5	2	4	5	0	1	0	0	1	0	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,292764358	-0,459587171	1,185892686	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	61	2	20,3	5	3,4	5	0	0	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,624513005	1,308055794	1,185892686	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	62	1	11,8	1	2	2	0	1	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,999832326	-1,048801492	-1,683202522	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	63	1	27,5	7	3,857142857	5	10	6	0	0	1	0	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	2,00042905	2,486484437	1,185892686	5,008657859	0,01745592	1,417744688	1,020408163
Göt009b	1	Högsjön s strandäng	64	3	22	7	2,571428571	4	2	4	1	NA	2	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,949382071	2,486484437	0,229527617	0,595743446	0,890251917	1,417744688	2,040816327
Göt009b	1	Högsjön s strandäng	65	2	20,8	4	2,75	4	0	0	0	NA	4	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,72006273	0,718841472	0,229527617	-0,507485158	2,635843912	-0,69829216	4,081632653
Göt009b	1	Högsjön s strandäng	66	3	27	5	3,6	5	0	2	0	NA	2	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	1,904879325	1,308055794	1,185892686	-0,507485158	0,890251917	-0,69829216	2,040816327
Göt009b	1	Högsjön s strandäng	67	4	30,8	7	2,571428571	4	2	4	1	NA	2	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	2,631057237	2,486484437	0,229527617	0,595743446	0,890251917	1,417744688	2,040816327
Göt009b	1	Högsjön s strandäng	68	3	23,2	4	2,75	5	0	3	1	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	1,178701412	0,718841472	1,185892686	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	69	2	14,4	2	3	4	0	2	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,502973754	-0,459587171	0,229527617	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	70	3	11,5	1	3	3	0	0	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-1,057162161	-1,048801492	-0,726837453	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	71	4	12,2	1	2	2	0	1	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,923392546	-1,048801492	-1,683202522	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	72	1	10,3	1	2	2	0	0	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-1,286481502	-1,048801492	-1,683202522	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	73	2	17,6	3	4	5	0	2	1	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,108544488	0,129627151	1,185892686	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	74	1	18,7	4	2	3	0	3	1	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,318753884	0,718841472	-0,726837453	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	75	3	19	4	3	4	1	2	1	NA	1	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,376083719	0,718841472	0,229527617	0,044129144	0,01745592	1,417744688	1,020408163
Göt009b	1	Högsjön s strandäng	76	1	14,2	2	2,5	3	0	1	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,541193644	-0,459587171	-0,726837453	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	77	2	14,1	1	3	3	0	0	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,560303589	-1,048801492	-0,726837453	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	78	1	16,4	2	2	3	0	1	1	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,120774853	-0,459587171	-0,726837453	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	79	2	19,1	2	2,5	3	0	1	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,395193664	-0,459587171	-0,726837453	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	80	1	6,8	1	4	4	0	1	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-1,95532958	-1,048801492	0,229527617	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	81	1	17,6	1	2	2	1	1	0	NA	0	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,108544488	-1,048801492	-1,683202522	0,044129144	-0,855340078	1,417744688	0
Göt009b	1	Högsjön s strandäng	82	1	16	2	4,5	5	3	2	0	NA	0	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,197214633	-0,459587171	1,185892686	1,147357748	-0,855340078	1,417744688	0
Göt009b	1	Högsjön s strandäng	83	1	20,1	1	3	3	0	1	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,586293115	-1,048801492	-0,726837453	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	84	3	28,2	6	2,666666667	4	2	3	0	NA	4	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	2,134198666	1,897270115	0,229527617	0,595743446	2,635843912	1,417744688	4,081632653
Göt009b	1	Högsjön s strandäng	85	2	25,3	6	2,833333333	4	4	2	1	NA	3	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	1,580010258	1,897270115	0,229527617	1,698972049	1,763047915	1,417744688	3,06122449
Göt009b	1	Högsjön s strandäng	86	2	20,2	3	3	5	0	3	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,60540306	0,129627151	1,185892686	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	87	1	28,8	4	2,75	4	1	2	1	NA	1	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	2,248858336	0,718841472	0,229527617	0,044129144	0,01745592	1,417744688	1,020408163
Göt009b	1	Högsjön s strandäng	88	1	17,1	1	4	4	0	1	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,012994763	-1,048801492	0,229527617	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	89	2	9,8	2	2	3	0	1	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-1,382031228	-0,459587171	-0,726837453	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	90	3	19,3	2	4	5	0	2	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,433413554	-0,459587171	1,185892686	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	91	2	23,2	4	3,25	5	0	3	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	1,178701412	0,718841472	1,185892686	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	92	5	19,5	4	2,5	4	0	0	0	NA	4	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,471633444	0,718841472	0,229527617	-0,507485158	2,635843912	-0,69829216	4,081632653
Göt009b	1	Högsjön s strandäng	93	3	20,6	4	4,75	5	3	2	0	NA	2	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,68184284	0,718841472	1,185892686	1,147357748	0,890251917	1,417744688	2,040816327
Göt009b	1	Högsjön s strandäng	94	2	22	4	3,5	5	0	2	0	NA	2	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,949382071	0,718841472	1,185892686	-0,507485158	0,890251917	-0,69829216	2,040816327
Göt009b	1	Högsjön s strandäng	95	2	9,7	1	4	4	0	1	0	NA	0	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-1,401141173	-1,048801492	0,229527617	-0,507485158	-0,855340078	-0,69829216	0
Göt009b	1	Högsjön s strandäng	96	2	29,4	5	3,4	5	0	1	0	NA	4	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	2,363518006	1,308055794	1,185892686	-0,507485158	2,635843912	-0,69829216	4,081632653
Göt009b	1	Högsjön s strandäng	97	1	10,8	1	4	4	1	1	0	NA	0	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-1,190931777	-1,048801492	0,229527617	0,044129144	-0,855340078	1,417744688	0
Göt009b	1	Högsjön s strandäng	98	2	16	1	4	4	0	0	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	-0,197214633	-1,048801492	0,229527617	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	99	1	19,7	2	4	5	0	1	0	NA	1	NA	0	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,509853334	-0,459587171	1,185892686	-0,507485158	0,01745592	-0,69829216	1,020408163
Göt009b	1	Högsjön s strandäng	100	3	20,7	3	4	5	2	3	0	NA	0	NA	1	17,032	2,78	3,76	0,92	0,98	0,33	5,232877417	1,697175312	1,045625809	1,812860901	1,145743109	0,472581563	0,700952785	0,129627151	1,185892686	0,595743446	-0,855340078	1,417744688	0
Göt016	1	Orremossen, Vättlefjäll	1	2	17,4	1	2	2	0	0	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-1,368213681	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	2	3	17,7	2	1,5	2	0	0	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-1,319883986	-0,3392879	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	3	2	25,2	2	2,5	4	0	0	1	NA	1	0	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,111641597	-0,3392879	1,26870075	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	4	3	19,8	4	2,25	4	0	4	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,981576117	1,0178637	1,26870075	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	5	8	35,5	4	3	5	0	2	1	0	1	0	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,547677951	1,0178637	2,215492355	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	6	4	31	1	2	2	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,822732518	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	7	5	33,1	6	1,5	2	0	3	2	NA	1	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,161040386	2,3750153	-0,624882459	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	8	7	23	3	3,666666667	5	0	1	1	0	1	50	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,466059364	0,3392879	2,215492355	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	9	2	24,3	2	2,5	3	0	1	3	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,256630683	-0,3392879	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	10	1	20,2	4	1,75	3	0	1	3	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,917136523	1,0178637	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	11	1	12,4	1	1	1	0	0	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-2,173708608	-1,0178637	-1,571674064	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	12	2	22	2	2,5	3	0	0	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,627158349	-0,3392879	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	13	5	15,7	1	1	1	0	0	0	NA	1	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-1,642081956	-1,0178637	-1,571674064	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	14	2	35	3	1,333333333	2	0	1	0	0	2	0	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,467128458	0,3392879	-0,624882459	-0,298519554	2,845979931	-0,367423461	7,142857143
Göt016	1	Orremossen, Vättlefjäll	15	1	25,5	2	1,5	2	0	0	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,063311901	-0,3392879	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	16	2	18,7	2	1,5	2	0	0	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-1,158785001	-0,3392879	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	17	3	20,5	2	2,5	3	0	1	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,868806827	-0,3392879	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	18	2	26,9	1	2	2	0	0	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,162226678	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	19	2	23	1	2	2	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,466059364	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	20	3	32,2	3	2	3	0	3	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,0160513	0,3392879	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	21	2	27	1	3	3	0	0	0	NA	1	60	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,178336577	-1,0178637	0,321909146	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	22	2	27,6	1	2	2	0	0	0	NA	1	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,274995968	-1,0178637	-0,624882459	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	23	2	24,2	1	3	3	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,272740582	-1,0178637	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	24	2	27,5	1	2	2	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,258886069	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	25	1	24	1	2	2	0	0	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,304960379	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	26	3	37,2	5	2	4	0	1	5	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,821546226	1,6964395	1,26870075	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	27	2	30,5	1	2	2	0	0	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,742183025	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	28	1	32,1	2	1,5	2	0	1	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,999941401	-0,3392879	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	29	1	33,3	2	1,5	2	0	1	2	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,193260184	-0,3392879	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	30	2	21	1	3	3	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,788257335	-1,0178637	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	31	1	36,6	5	2,2	4	0	3	2	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,724886835	1,6964395	1,26870075	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	32	1	29,5	2	2	3	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,58108404	-0,3392879	0,321909146	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	33	1	23,1	3	1	1	0	0	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,449949466	0,3392879	-1,571674064	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	34	1	36,5	4	1,25	2	0	2	2	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,708776936	1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	35	2	25,5	1	1	1	0	0	0	NA	1	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,063311901	-1,0178637	-1,571674064	-0,298519554	1,191340436	-0,367423461	3,571428571
Göt016	1	Orremossen, Vättlefjäll	36	3	35,9	2	1,5	2	0	1	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,612117545	-0,3392879	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	37	1	23,5	1	2	2	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,385509872	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	38	1	21	1	1	1	0	0	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,788257335	-1,0178637	-1,571674064	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	39	1	31	1	2	2	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,822732518	-1,0178637	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	40	2	21,3	3	1	1	0	0	3	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	-0,739927639	0,3392879	-1,571674064	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	41	3	27,8	1	1	1	0	0	1	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,307215765	-1,0178637	-1,571674064	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	42	1	35,5	2	1,5	2	0	0	3	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	1,547677951	-0,3392879	-0,624882459	-0,298519554	-0,463299059	-0,367423461	0
Göt016	1	Orremossen, Vättlefjäll	43	2	26,5	1	1	1	0	1	0	NA	0	NA	0	25,893	2,5	2,66	0,32	0,28	0,12	6,207363744	1,473674717	1,056198635	1,07195658	0,604361254	0,326598632	0,097787084	-1,0178637	-1,571674064	-0,298519554	-0,463299059	-0,367423461	0
