LokalID	predator	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	h_shoot_mean	n_fl_mean	most_adv_mean	n_eggs_mean	n_intact_fruits_mean	attack_mean	h_shoot_sd	n_fl_sd	most_adv_sd	n_eggs_sd	n_intact_fruits_sd	attack_sd	h_shoot_sta	n_fl_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_sta	attack_sta	n_intact_fruits_rel
Göt009b	1	Högsjön s strandäng	52	2	25,6	7	1,714285714	3	0	0	1	NA	6	3630	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,398386474	2,066801407	0,500764587	-0,254176465	3,114011371	-0,312909073	4,444444444
Göt009b	1	Högsjön s strandäng	53	1	18,9	3	1	1	0	1	1	NA	1	0	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,156117928	0,065056703	-1,585754525	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	54	3	28,1	5	2,6	4	4	1	0	NA	4	1640	1	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,861919513	1,065929055	1,544024143	3,511400796	1,774651641	3,163858404	2,962962963
Göt009b	1	Högsjön s strandäng	55	1	19,6	2	1,5	2	0	2	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,285907179	-0,435379473	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	56	2	27,1	2	1,5	2	0	1	0	NA	1	0	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,676506297	-0,435379473	-0,542494969	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	57	2	14,2	1	3	3	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,715324187	-0,935815649	0,500764587	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	58	1	19,6	2	1,5	2	0	1	0	NA	1	0	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,285907179	-0,435379473	-0,542494969	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	59	2	14,9	1	2	2	0	1	0	70	0	110	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,585534936	-0,935815649	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	60	1	17,1	2	2	3	0	1	0	NA	1	490	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,177625861	-0,435379473	0,500764587	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	61	2	23,6	3	3	4	3	2	0	NA	1	220	1	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,027560042	0,065056703	1,544024143	2,57000648	-0,234387953	3,163858404	0,740740741
Göt009b	1	Högsjön s strandäng	62	2	34,7	5	3,8	5	8	4	0	NA	1	660	1	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	3,085646738	1,065929055	2,587283699	7,276978056	-0,234387953	3,163858404	0,740740741
Göt009b	1	Högsjön s strandäng	63	4	22,5	4	1,5	3	0	3	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,823605505	0,565492879	0,500764587	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	64	2	18,3	2	1,5	2	0	0	1	NA	1	0	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,044869998	-0,435379473	-0,542494969	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	65	2	21,2	5	1,2	2	0	0	2	NA	3	180	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,582568324	1,065929055	-0,542494969	-0,254176465	1,104971777	-0,312909073	2,222222222
Göt009b	1	Högsjön s strandäng	66	1	22	3	1,333333333	2	1	2	1	NA	0	NA	1	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,730898897	0,065056703	-0,542494969	0,68721785	-0,904067817	3,163858404	0
Göt009b	1	Högsjön s strandäng	67	2	19,6	2	1,5	2	3	2	0	NA	0	NA	1	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,285907179	-0,435379473	-0,542494969	2,57000648	-0,904067817	3,163858404	0
Göt009b	1	Högsjön s strandäng	68	1	17	3	1,333333333	2	0	1	2	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,196167182	0,065056703	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	69	2	8,2	1	1	1	0	0	0	NA	1	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,827803482	-0,935815649	-1,585754525	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	70	3	15,6	1	3	3	0	0	0	NA	1	190	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,455745684	-0,935815649	0,500764587	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	71	2	17,5	7	1,857142857	4	3	1	0	NA	5	1650	1	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,103460574	2,066801407	1,544024143	2,57000648	2,444331506	3,163858404	3,703703704
Göt009b	1	Högsjön s strandäng	72	3	14,1	1	1	1	0	0	1	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,733865508	-0,935815649	-1,585754525	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	73	4	12,6	2	3	4	0	0	0	NA	2	460	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,011985332	-0,435379473	1,544024143	-0,254176465	0,435291912	-0,312909073	1,481481481
Göt009b	1	Högsjön s strandäng	74	2	12	1	2	2	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,123233261	-0,935815649	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	75	2	16,2	2	2	3	0	0	0	NA	2	710	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,344497755	-0,435379473	0,500764587	-0,254176465	0,435291912	-0,312909073	1,481481481
Göt009b	1	Högsjön s strandäng	76	2	17,2	4	1,75	3	0	2	1	NA	1	330	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,159084539	0,565492879	0,500764587	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	77	2	15,5	3	2,333333333	3	0	1	0	NA	2	830	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,474287006	0,065056703	0,500764587	-0,254176465	0,435291912	-0,312909073	1,481481481
Göt009b	1	Högsjön s strandäng	78	5	23,4	5	2	3	0	4	0	NA	1	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,990477399	1,065929055	0,500764587	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	79	3	13,1	1	2	2	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,919278724	-0,935815649	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	80	2	12,1	1	1	1	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,10469194	-0,935815649	-1,585754525	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	81	1	10,7	1	1	1	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,364270442	-0,935815649	-1,585754525	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	82	1	26,4	2	1,5	2	0	1	0	NA	1	0	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,546717046	-0,435379473	-0,542494969	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	83	3	11,5	1	1	1	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,215939869	-0,935815649	-1,585754525	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	84	1	18,6	2	1,5	2	0	2	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,100493963	-0,435379473	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	85	1	20	6	1,166666667	2	0	1	0	NA	3	405	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,360072465	1,566365231	-0,542494969	-0,254176465	1,104971777	-0,312909073	2,222222222
Göt009b	1	Högsjön s strandäng	86	1	18,6	2	1,5	2	0	1	1	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,100493963	-0,435379473	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	87	3	25,2	3	2,333333333	3	0	1	0	30	2	1030	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,324221187	0,065056703	0,500764587	-0,254176465	0,435291912	-0,312909073	1,481481481
Göt009b	1	Högsjön s strandäng	88	1	24,6	3	2,666666667	4	1	3	0	NA	0	NA	1	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,212973258	0,065056703	1,544024143	0,68721785	-0,904067817	3,163858404	0
Göt009b	1	Högsjön s strandäng	89	2	19,4	1	2	2	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,248824536	-0,935815649	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	90	2	24,1	2	1,5	2	0	1	0	NA	2	620	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,12026665	-0,435379473	-0,542494969	-0,254176465	0,435291912	-0,312909073	1,481481481
Göt009b	1	Högsjön s strandäng	91	2	23,6	2	1,5	2	0	0	0	NA	2	410	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,027560042	-0,435379473	-0,542494969	-0,254176465	0,435291912	-0,312909073	1,481481481
Göt009b	1	Högsjön s strandäng	92	1	24,9	4	2	3	0	1	0	NA	3	1230	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,268597223	0,565492879	0,500764587	-0,254176465	1,104971777	-0,312909073	2,222222222
Göt009b	1	Högsjön s strandäng	93	3	19,1	3	1,333333333	2	0	0	2	NA	1	75	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	0,193200571	0,065056703	-0,542494969	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	94	1	17,4	4	1,5	2	0	0	1	NA	3	180	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,122001896	0,565492879	-0,542494969	-0,254176465	1,104971777	-0,312909073	2,222222222
Göt009b	1	Högsjön s strandäng	95	2	8,9	1	1	1	0	0	0	NA	1	0	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,698014231	-0,935815649	-1,585754525	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	96	2	9,7	2	1,5	2	0	1	0	NA	1	0	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,549683658	-0,435379473	-0,542494969	-0,254176465	-0,234387953	-0,312909073	0,740740741
Göt009b	1	Högsjön s strandäng	97	2	14,6	2	1	1	0	2	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-0,6411589	-0,435379473	-1,585754525	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	98	2	6,4	1	2	2	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-2,16154727	-0,935815649	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Göt009b	1	Högsjön s strandäng	99	3	24,1	4	2,75	4	0	2	0	100	2	20	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	1,12026665	0,565492879	1,544024143	-0,254176465	0,435291912	-0,312909073	1,481481481
Göt009b	1	Högsjön s strandäng	100	2	11,5	1	2	2	0	1	0	NA	0	NA	0	18,058	2,87	2,52	0,27	1,35	0,09	5,393358804	1,998256816	0,958534235	1,062254131	1,493250809	0,287623491	-1,215939869	-0,935815649	-0,542494969	-0,254176465	-0,904067817	-0,312909073	0
Her003	1	Remmene stor lokal vid björkarna	1	1	26,4	3	1,333333333	2	0	2	0	NA	1	410	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,834269733	-0,115628024	-0,954162765	-0,576022966	0,520905412	-0,73012117	1,724137931
Her003	1	Remmene stor lokal vid björkarna	2	6	25,7	3	2	3	2	2	0	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,689861026	-0,115628024	-0,208723105	0,649557813	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	3	6	28,3	3	2,666666667	4	0	3	0	NA	0	30	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	1,226236225	-0,115628024	0,536716556	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	4	5	26,1	3	1,333333333	2	0	3	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,772380287	-0,115628024	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	5	2	28,2	3	1,333333333	2	0	0	0	NA	1	480	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	1,20560641	-0,115628024	-0,954162765	-0,576022966	0,520905412	-0,73012117	1,724137931
Her003	1	Remmene stor lokal vid björkarna	6	3	26,7	4	1,25	2	0	4	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,89615918	0,387102515	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	7	2	28,4	4	3,25	4	1	4	0	NA	1	450	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	1,246866041	0,387102515	0,536716556	0,036767423	0,520905412	1,355939316	1,724137931
Her003	1	Remmene stor lokal vid björkarna	8	3	25,2	3	2	3	5	4	1	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,586711949	-0,115628024	-0,208723105	2,487928983	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	9	1	28,4	3	1,333333333	2	0	3	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	1,246866041	-0,115628024	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	10	2	17,7	1	1	1	0	1	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,960524204	-1,121089102	-1,699602426	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	11	2	27,5	5	2,6	4	5	3	0	NA	1	400	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	1,061197703	0,889833054	0,536716556	2,487928983	0,520905412	1,355939316	1,724137931
Her003	1	Remmene stor lokal vid björkarna	12	8	35,7	7	2,142857143	3	2	3	0	NA	4	1320	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	2,752842563	1,895294132	-0,208723105	0,649557813	4,241658359	1,355939316	6,896551724
Her003	1	Remmene stor lokal vid björkarna	13	6	18,7	1	1	1	0	1	0	NA	0	0	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,75422605	-1,121089102	-1,699602426	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	14	6	23,2	2	1,5	2	0	2	0	NA	0	20	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,174115642	-0,618358563	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	15	5	24,4	3	3,666666667	5	2	3	0	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,421673426	-0,115628024	1,282156216	0,649557813	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	16	5	27,1	6	2,666666667	3	5	5	0	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,978678441	1,392563593	-0,208723105	2,487928983	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	17	4	17,5	3	2,666666667	4	1	3	0	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-1,001783834	-0,115628024	0,536716556	0,036767423	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	18	2	17,5	1	1	1	0	0	0	NA	1	320	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-1,001783834	-1,121089102	-1,699602426	-0,576022966	0,520905412	-0,73012117	1,724137931
Her003	1	Remmene stor lokal vid björkarna	19	1	12,8	1	1	1	0	1	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-1,971385157	-1,121089102	-1,699602426	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	20	3	19,6	2	2	3	1	1	0	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,568557712	-0,618358563	-0,208723105	0,036767423	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	21	2	22,1	4	1,75	3	0	2	1	NA	1	540	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,052812327	0,387102515	-0,208723105	-0,576022966	0,520905412	-0,73012117	1,724137931
Her003	1	Remmene stor lokal vid björkarna	22	2	17,7	2	2,5	3	1	1	0	NA	1	440	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,960524204	-0,618358563	-0,208723105	0,036767423	0,520905412	1,355939316	1,724137931
Her003	1	Remmene stor lokal vid björkarna	23	4	23,9	3	2,333333333	3	3	2	0	NA	1	370	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,318524349	-0,115628024	-0,208723105	1,262348203	0,520905412	1,355939316	1,724137931
Her003	1	Remmene stor lokal vid björkarna	24	4	19,1	3	1,333333333	2	0	3	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,671706788	-0,115628024	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	25	2	17,6	2	1,5	2	0	2	0	NA	0	40	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,981154019	-0,618358563	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	26	1	20,1	2	1,5	2	0	0	0	NA	2	480	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,465408635	-0,618358563	-0,954162765	-0,576022966	1,761156394	-0,73012117	3,448275862
Her003	1	Remmene stor lokal vid björkarna	27	6	18,2	3	2,666666667	4	4	3	0	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,857375127	-0,115628024	0,536716556	1,875138593	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	28	5	20,1	3	2	3	1	2	0	NA	1	430	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,465408635	-0,115628024	-0,208723105	0,036767423	0,520905412	1,355939316	1,724137931
Her003	1	Remmene stor lokal vid björkarna	29	2	19,1	2	1,5	2	0	1	1	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,671706788	-0,618358563	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	30	2	22	1	4	4	2	3	0	NA	0	NA	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,073442143	-1,121089102	0,536716556	0,649557813	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	31	5	19,8	2	1,5	2	0	1	1	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,527298081	-0,618358563	-0,954162765	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	32	3	21,6	3	3,333333333	4	0	3	0	NA	0	60	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,155961404	-0,115628024	0,536716556	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	33	2	16,3	1	4	4	1	0	0	NA	1	0	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-1,249341619	-1,121089102	0,536716556	0,036767423	0,520905412	1,355939316	1,724137931
Her003	1	Remmene stor lokal vid björkarna	34	2	24,6	5	4,8	5	4	5	0	NA	0	600	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,462933057	0,889833054	1,282156216	1,875138593	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	35	7	23,3	3	2,333333333	4	0	2	0	NA	1	500	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	0,194745457	-0,115628024	0,536716556	-0,576022966	0,520905412	-0,73012117	1,724137931
Her003	1	Remmene stor lokal vid björkarna	36	3	19,7	1	2	2	1	1	0	NA	0	0	1	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,547927896	-1,121089102	-0,954162765	0,036767423	-0,71934557	1,355939316	0
Her003	1	Remmene stor lokal vid björkarna	37	2	13,9	1	1	1	0	0	0	NA	1	150	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-1,744457187	-1,121089102	-1,699602426	-0,576022966	0,520905412	-0,73012117	1,724137931
Her003	1	Remmene stor lokal vid björkarna	38	3	19	1	1	1	0	1	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,692336604	-1,121089102	-1,699602426	-0,576022966	-0,71934557	-0,73012117	0
Her003	1	Remmene stor lokal vid björkarna	39	2	17,9	1	1	1	0	1	0	NA	0	NA	0	22,356	3,23	3,28	0,94	0,58	0,35	4,847353125	1,989137166	1,341490201	1,631879378	0,806288416	0,479372485	-0,919264573	-1,121089102	-1,699602426	-0,576022966	-0,71934557	-0,73012117	0
