"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Göt009a.n_fl"	0.502128062711281	0.195254565155589	2.5716585028942	0.0117063744328997	"*"
"Göt009a.h_shoot"	-0.0301980469316843	0.150611868482467	-0.200502438725137	0.841525471007366	""
"Göt009a.I(most_adv^2)"	-0.184972109883537	0.130487370104995	-1.41754799514085	0.159664509786898	""
"Göt009a.I(n_fl^2)"	-0.0423019073167591	0.132994615929651	-0.318072329628254	0.751143203284754	""
"Göt009a.I(h_shoot^2)"	-0.129752371690626	0.109136497382625	-1.18889990793568	0.237505924334576	""
"Göt009b.(Intercept)"	1.2396939580304	0.171981764222198	7.20828724857558	1.47226378709757e-10	"*"
"Göt009b.most_adv"	-0.129767189766415	0.146320341268666	-0.886870469555173	0.377436362160829	""
"Göt009b.n_fl"	0.415028086826888	0.217899990456565	1.90467234972008	0.0599131484407617	""
"Göt009b.h_shoot"	0.253554031397023	0.189474629127401	1.33819515871191	0.184095534781181	""
"Göt009b.I(most_adv^2)"	-0.178573439679426	0.0960900570917546	-1.85839664460715	0.0662758288842775	""
"Göt009b.I(n_fl^2)"	-0.15144528077306	0.113542213031579	-1.33382357741203	0.185519060022761	""
"Göt009b.I(h_shoot^2)"	0.0879036113308639	0.0933578350064432	0.941577226215638	0.348848557517302	""
"Göt016.(Intercept)"	1.07356144894401	0.370941778894393	2.89415080755748	0.00473639395767891	"*"
"Göt016.most_adv"	-0.03710929595377	0.288584663366059	-0.12859067256356	0.897959224276967	""
"Göt016.n_fl"	0.463386081972998	0.349631084484107	1.32535721947246	0.188299471164984	""
"Göt016.h_shoot"	-0.0770961063946374	0.243625387935111	-0.316453498742798	0.752367520252899	""
"Göt016.I(most_adv^2)"	0.00821380755338383	0.179233344608917	0.0458274523153389	0.963546039908662	""
"Göt016.I(n_fl^2)"	0.0392539601111859	0.211093200592578	0.185955587394539	0.852884589932628	""
"Göt016.I(h_shoot^2)"	-0.121772261547411	0.193824668404917	-0.628259872953934	0.531373582511063	""
