"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Göt009b.h_shoot"	-0.0662403141861151	0.0789291855810133	-0.839237269439777	0.40344309085318	""
"Göt016.(Intercept)"	1.01	0.155881024130996	6.47930051544463	4.06989094844737e-09	"*"
"Göt016.phen_index"	0.0583953704224076	0.160997342550241	0.362710150971496	0.717627134748604	""
"Göt016.n_fl"	0.368585965476613	0.158435300004565	2.32641315076876	0.022122253285581	"*"
"Göt016.n_shoots"	-0.185544100728777	0.160629856020139	-1.15510344917146	0.250945196118203	""
"Göt016.h_shoot"	0.211695421983607	0.158952526348002	1.33181539700811	0.186107416276898	""
"Her003.(Intercept)"	1	0.126828936034541	7.88463604021448	5.26479232072906e-12	"*"
"Her003.phen_index"	-0.0654996973152031	0.143535173475258	-0.456332031580353	0.649192793235972	""
"Her003.n_fl"	0.597560297946958	0.203176838823321	2.94108472898619	0.00410806345364702	"*"
"Her003.n_shoots"	-0.109953039443866	0.144607926928029	-0.760352781342268	0.448926724751087	""
"Her003.h_shoot"	0.124718807328582	0.186267113445197	0.669569657368835	0.504756292861694	""
"Her004.(Intercept)"	1	0.147913530768566	6.76070671022424	1.10685684126327e-09	"*"
"Her004.phen_index"	-0.0621106032388641	0.155035081148571	-0.400622896306566	0.689597337743709	""
"Her004.n_fl"	0.47154990434798	0.20593186817408	2.28983453862209	0.0242440739921851	"*"
"Her004.n_shoots"	-0.0779575351318359	0.164020340180221	-0.47529187566724	0.635669937384986	""
"Her004.h_shoot"	-0.0651707774823458	0.204609759824122	-0.318512555502559	0.750795357847313	""
"Her005.(Intercept)"	1	0.100428868695811	9.95729627333452	2.03823005923116e-16	"*"
"Her005.phen_index"	-0.38564914791433	0.10670168303622	-3.61427427328792	0.000484086855345822	"*"
"Her005.n_fl"	0.347797282092618	0.1222488158061	2.84499510117352	0.00543977338704213	"*"
"Her005.n_shoots"	-0.00119376897286232	0.105233015661204	-0.0113440536257713	0.990972737723907	""
"Her005.h_shoot"	-0.008746071984967	0.123453617732726	-0.0708450035372963	0.94367003957261	""
"Ler010.(Intercept)"	1	0.150542723292629	6.64263259045857	1.91567192031442e-09	"*"
"Ler010.phen_index"	-0.175395938664812	0.158230419311474	-1.10848431943765	0.270451146781113	""
"Ler010.n_fl"	0.357422393133284	0.191525024184426	1.86619160945314	0.0650995595070829	""
"Ler010.n_shoots"	-0.265526362196371	0.154181688825284	-1.72216535062903	0.0882938741358311	""
"Ler010.h_shoot"	0.148192078202799	0.188135946379798	0.78768614427164	0.432841239337013	""
"Mar001.(Intercept)"	0.999999999999999	0.0945665115055744	10.5745679319159	9.83609087390821e-18	"*"
"Mar001.phen_index"	0.340026640571786	0.10837441775662	3.13751757666091	0.00226921872960832	"*"
"Mar001.n_fl"	0.982215279424051	0.122997394965005	7.98565920606291	3.22734781156585e-12	"*"
"Mar001.n_shoots"	0.170130716522007	0.102882619866867	1.65363903779045	0.101501730596257	""
"Mar001.h_shoot"	0.260234056879169	0.131885403645394	1.97318315511905	0.0513806997531094	""
"Par003.(Intercept)"	1	0.144731630791344	6.90933968291754	5.52544513475657e-10	"*"
"Par003.phen_index"	-0.366540155283599	0.152661810328443	-2.40099442352353	0.0182979016379515	"*"
"Par003.n_fl"	-0.205155684760115	0.158072644123427	-1.29785698150228	0.197478872509488	""
"Par003.n_shoots"	-0.159801726739679	0.154062165876475	-1.03725483690659	0.302250083116188	""
"Par003.h_shoot"	0.223102497088488	0.156766945687168	1.42314756539107	0.157969137124629	""
"Sve001.(Intercept)"	1	0.0433490232861508	23.0685705050126	1.03096059661482e-40	"*"
"Sve001.phen_index"	0.0577920145738581	0.0565266063561376	1.02238606382538	0.309194674805618	""
"Sve001.n_fl"	0.603905329993059	0.0572204565782765	10.5540110321722	1.0878389495313e-17	"*"
"Sve001.n_shoots"	0.0847560001477752	0.0484294401518377	1.75009250327993	0.0833310971783848	""
"Sve001.h_shoot"	-0.0023360330370953	0.0664889875746542	-0.0351341345733742	0.972046500771512	""
"Sve005.(Intercept)"	1	0.128684170571174	7.77096355799964	9.11890621581132e-12	"*"
"Sve005.phen_index"	0.111686018449715	0.140036418764385	0.797549804794921	0.427120775844039	""
"Sve005.n_fl"	0.4764238548039	0.157084515579709	3.03291418027864	0.00312277510889036	"*"
"Sve005.n_shoots"	0.25715910159197	0.134714777935607	1.90891530634369	0.0592913399597677	""
"Sve005.h_shoot"	-0.26091012401166	0.146100228766448	-1.78582967470054	0.0773175817993548	""
