LokalID	date	date_julian	most_adv	phen_corr	year
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	4	0,018691589	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	4	0,018691589	2010
Göt016	02/08/2010	214	4	0,018691589	2010
Göt016	02/08/2010	214	3	0,014018692	2010
Göt016	02/08/2010	214	3	0,014018692	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	5	0,023364486	2010
Göt016	02/08/2010	214	3	0,014018692	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	1	0,004672897	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	4	0,018691589	2010
Göt016	02/08/2010	214	5	0,023364486	2010
Göt016	02/08/2010	214	5	0,023364486	2010
Göt016	02/08/2010	214	3	0,014018692	2010
Göt016	02/08/2010	214	5	0,023364486	2010
Göt016	02/08/2010	214	3	0,014018692	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	4	0,018691589	2010
Göt016	02/08/2010	214	3	0,014018692	2010
Göt016	02/08/2010	214	2	0,009345794	2010
Göt016	02/08/2010	214	3	0,014018692	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	1	0,004694836	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	2	0,009389671	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	4	0,018779343	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	5	0,023474178	2010
Her003	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	2	0,009389671	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	5	0,023474178	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	4	0,018779343	2010
Her004	01/08/2010	213	3	0,014084507	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her004	01/08/2010	213	1	0,004694836	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	1	0,004694836	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	1	0,004694836	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	1	0,004694836	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	1	0,004694836	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	1	0,004694836	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	1	0,004694836	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	2	0,009389671	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	5	0,023474178	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	4	0,018779343	2010
Her005	01/08/2010	213	3	0,014084507	2010
Her005	01/08/2010	213	5	0,023474178	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	1	0,004608295	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	6	0,02764977	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	6	0,02764977	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	1	0,004608295	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	1	0,004608295	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	3	0,013824885	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	1	0,004608295	2010
Ler010	05/08/2010	217	2	0,00921659	2010
Ler010	05/08/2010	217	4	0,01843318	2010
Ler010	05/08/2010	217	5	0,023041475	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	4	0,018604651	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	4	0,018604651	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	1	0,004651163	2010
Mar001	03/08/2010	215	5	0,023255814	2010
Mar001	03/08/2010	215	3	0,013953488	2010
Mar001	03/08/2010	215	2	0,009302326	2010
Mar001	03/08/2010	215	4	0,018604651	2010
Par003	02/08/2010	214	4	0,018691589	2010
Par003	02/08/2010	214	3	0,014018692	2010
Par003	02/08/2010	214	5	0,023364486	2010
Par003	02/08/2010	214	4	0,018691589	2010
Par003	02/08/2010	214	2	0,009345794	2010
Par003	02/08/2010	214	2	0,009345794	2010
Par003	02/08/2010	214	4	0,018691589	2010
Par003	02/08/2010	214	4	0,018691589	2010
Par003	02/08/2010	214	2	0,009345794	2010
Par003	02/08/2010	214	3	0,014018692	2010
Par003	02/08/2010	214	1	0,004672897	2010
Par003	02/08/2010	214	2	0,009345794	2010
Par003	02/08/2010	214	5	0,023364486	2010
Par003	02/08/2010	214	2	0,009345794	2010
Par003	02/08/2010	214	2	0,009345794	2010
Par003	02/08/2010	214	2	0,009345794	2010
Par003	02/08/2010	214	1	0,004672897	2010
Par003	02/08/2010	214	3	0,014018692	2010
