"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Ler010.(Intercept)"	2.21230525161338	1.12782377003269	1.96156998140698	0.0814386308114262	""
"Ler010.phen_index"	0.171321752819381	0.355766847928582	0.481556260278002	0.64161411575197	""
"Ler010.n_fl"	0.231251985719372	0.354676966002396	0.652007341570103	0.530693191191251	""
"Ler010.n_shoots"	9.20927925412779	6.72005817848365	1.37041659603694	0.203764402890554	""
"Ler010.h_shoot"	-0.355649538044774	0.446812449785801	-0.795970520103615	0.446534785550329	""
"Par003.(Intercept)"	1.18025983930811	0.518940385698511	2.27436497878159	0.0490120346819648	"*"
"Par003.phen_index"	-0.00807608958469663	0.522101651730754	-0.0154684237407114	0.987995955099963	""
"Par003.n_fl"	-0.0129572826253947	0.360093134417391	-0.0359831426565763	0.972081263131413	""
"Par003.n_shoots"	-0.254189541362745	0.400755262802944	-0.634276240279179	0.541684774545151	""
"Par003.h_shoot"	-0.294731839915577	0.53064657705887	-0.555420222531427	0.592142977596576	""
"Sve013.(Intercept)"	1.25855005253825	0.291719746509249	4.31424361085665	0.0229373708927625	"*"
"Sve013.phen_index"	0.426335251673207	0.291316053434213	1.46348011600221	0.239535168272217	""
"Sve013.n_fl"	0.278287415810198	0.426509942410969	0.65247579983036	0.560631101522296	""
"Sve013.n_shoots"	0.0165635414071675	0.204138205788021	0.0811388605245566	0.940441491918695	""
"Sve013.h_shoot"	0.254479529945698	0.260286156839956	0.977691372584872	0.400330031640521	""
"Tra001.(Intercept)"	0.29956853058174	0.507499027650247	0.590283949840773	0.580667602462341	""
"Tra001.phen_index"	0.333416798278184	0.310953367113927	1.07224051430203	0.332614292338214	""
"Tra001.n_fl"	0.303533898846975	0.0927274402961563	3.27339887607743	0.0221152748903815	"*"
"Tra001.n_shoots"	-0.0793888857858725	0.152754126367864	-0.519716800282615	0.625441292094311	""
"Tra001.h_shoot"	0.177689827571689	0.285316036418287	0.622782475889954	0.560727891055251	""
"Tra002.(Intercept)"	1.12522291767514	1.03780001121622	1.08423868328588	0.327749121898024	""
"Tra002.phen_index"	0.870924749829802	1.07964774197381	0.806674914391592	0.456493224155402	""
"Tra002.n_fl"	-0.143944641994938	0.367780886416875	-0.391386957047514	0.711634479683069	""
"Tra002.n_shoots"	-0.204564649407216	0.785323057938206	-0.260484710514271	0.804877254858549	""
"Tra002.h_shoot"	0.244388627805513	0.998688611684914	0.244709537032968	0.816406801044572	""
"Vår004.(Intercept)"	1.01964490372788	0.393453264604269	2.59152736921226	0.0250698631130681	"*"
"Vår004.phen_index"	-1.4056996465094	0.692562565409517	-2.02970780795551	0.067284638604992	""
"Vår004.n_fl"	0.695585200529445	0.56505981335126	1.23099393036653	0.243996814619018	""
"Vår004.n_shoots"	-0.346939723749476	0.369021921819984	-0.940160199801677	0.367322689963943	""
"Vår004.h_shoot"	-0.348319671371887	0.466012157283777	-0.747447606092771	0.470470185558124	""
"Vår009.(Intercept)"	0.481231701327778	0.363298769898901	1.32461693019686	0.217945757761159	""
"Vår009.phen_index"	0.114713198791228	0.497013256162037	0.230805109056949	0.822627506259257	""
"Vår009.n_fl"	0.197748508812864	0.352011688948952	0.561766881671764	0.58798925995378	""
"Vår009.n_shoots"	0.822824251041525	0.465058281797775	1.76929276016919	0.110629847960522	""
"Vår009.h_shoot"	0.147728746884016	0.50078499453881	0.294994355851386	0.774689928530375	""
